"","SIT_O","SIT_D","IdSito","IdSitd","IdComunao","IdMunicipioo.x","IdMunicipiod.x","Horao","Horad","MedioTTE2","Medios3","Medio_reg","dpie","dpub","dpri","Multimode","Number_modes","minutos","IdComunad","PrimeroDeFactorExpansion","IdMunicipiod.y","IdMunicipioo.y","dist","distance_bin"
"5284",7,171,"215",17,3,10,10,"1899-12-31 12:00:00","1899-12-31 12:40:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,41.3085106382979,10,10,6.383,"(6,9]"
"5285",7,171,"215",17,3,10,10,"1899-12-31 08:00:00","1899-12-31 08:40:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,40,10,41.3085106382979,10,10,6.383,"(6,9]"
"5286",7,171,"215",17,3,10,10,"1899-12-31 08:30:00","1899-12-31 09:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,41.3085106382979,10,10,6.383,"(6,9]"
"5288",7,171,"215",17,3,10,10,"1899-12-31 04:00:00","1899-12-31 05:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,41.3085106382979,10,10,6.383,"(6,9]"
"5289",7,173,"215",19,3,10,10,"1899-12-31 08:00:00","1899-12-31 09:20:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,80,10,41.3085106382979,10,10,6.398,"(6,9]"
"5291",7,183,"215",137,3,10,10,"1899-12-31 07:00:00","1899-12-31 07:45:00",2,"Publico + NA + NA","Publico",0,1,0,0,1,45,11,41.3085106382979,10,10,7.391,"(6,9]"
"5293",7,189,"215",136,3,10,10,"1899-12-31 05:30:00","1899-12-31 07:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,90,11,41.3085106382979,10,10,8.169,"(6,9]"
"5298",7,239,"215",58,3,10,10,"1899-12-31 12:30:00","1899-12-31 13:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,30,14,41.3085106382979,10,10,9.374,"(9,12]"
"5301",7,247,"215",65,3,10,10,"1899-12-31 09:15:00","1899-12-31 10:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,45,14,41.3085106382979,10,10,9.11,"(9,12]"
"5302",7,247,"215",65,3,10,10,"1899-12-31 10:00:00","1899-12-31 11:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,14,41.3085106382979,10,10,9.11,"(9,12]"
"5304",7,247,"215",65,3,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,14,41.3085106382979,10,10,9.11,"(9,12]"
"5306",7,258,"215",77,3,10,10,"1899-12-31 05:45:00","1899-12-31 07:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,75,14,41.3085106382979,10,10,11.399,"(9,12]"
"5309",7,293,"215",92,3,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,16,41.3085106382979,10,10,11.819,"(9,12]"
"5310",7,48,"215",212,3,10,10,"1899-12-31 16:00:00","1899-12-31 16:20:00",6,"Publico + NA + NA","Publico",0,1,0,0,1,20,4,41.3085106382979,10,10,2.752,"[0,3]"
"5311",7,55,"215",211,3,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,4,41.3085106382979,10,10,2.767,"[0,3]"
"5312",7,55,"215",211,3,10,10,"1899-12-31 14:00:00","1899-12-31 14:30:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,30,4,41.3085106382979,10,10,2.767,"[0,3]"
"5313",7,65,"215",210,3,10,10,"1899-12-31 10:00:00","1899-12-31 11:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,4,41.3085106382979,10,10,3.54,"(3,6]"
"5319",7,70,"215",209,3,10,10,"1899-12-31 05:30:00","1899-12-31 06:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,4,41.3085106382979,10,10,4.156,"(3,6]"
"5320",7,78,"215",159,3,10,10,"1899-12-31 12:30:00","1899-12-31 13:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,7,41.3085106382979,10,10,5.69,"(3,6]"
"5321",7,78,"215",159,3,10,10,"1899-12-31 08:00:00","1899-12-31 09:30:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,90,7,41.3085106382979,10,10,5.69,"(3,6]"
"5324",71,164,"192",5,5,10,10,"1899-12-31 08:30:00","1899-12-31 09:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,8.682,"(6,9]"
"5325",71,166,"192",20,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,40,10,20.6666666666667,10,10,9.726,"(9,12]"
"5326",71,171,"192",17,5,10,10,"1899-12-31 08:00:00","1899-12-31 08:40:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,20.6666666666667,10,10,8.598,"(6,9]"
"5328",71,189,"192",136,5,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,20.6666666666667,10,10,9.026,"(9,12]"
"5329",71,270,"192",83,5,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,15,20.6666666666667,10,10,12.219,"(12,15]"
"5330",71,322,"192",239,5,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,61,20.6666666666667,10,10,13.559,"(12,15]"
"5331",71,75,"192",181,5,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,5,20.6666666666667,10,10,5.155,"(3,6]"
"5332",71,75,"192",181,5,10,10,"1899-12-31 05:30:00","1899-12-31 05:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,5,20.6666666666667,10,10,5.155,"(3,6]"
"5333",71,75,"192",181,5,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,5,20.6666666666667,10,10,5.155,"(3,6]"
"5334",71,92,"192",173,5,10,10,"1899-12-31 10:00:00","1899-12-31 10:45:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,6,20.6666666666667,10,10,4.563,"(3,6]"
"5335",72,189,"190",136,5,10,10,"1899-12-31 05:30:00","1899-12-31 06:20:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,11,20.6666666666667,10,10,7.602,"(6,9]"
"5336",72,189,"190",136,5,10,10,"1899-12-31 06:30:00","1899-12-31 07:10:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,11,20.6666666666667,10,10,7.602,"(6,9]"
"5337",72,227,"190",121,5,10,10,"1899-12-31 09:00:00","1899-12-31 09:45:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,13,20.6666666666667,10,10,12.034,"(12,15]"
"5338",72,239,"190",58,5,10,10,"1899-12-31 05:30:00","1899-12-31 06:30:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,14,20.6666666666667,10,10,12.815,"(12,15]"
"5339",72,254,"190",66,5,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,14,20.6666666666667,10,10,11.744,"(9,12]"
"5340",72,272,"190",80,5,10,10,"1899-12-31 05:45:00","1899-12-31 06:40:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,55,15,20.6666666666667,10,10,10.822,"(9,12]"
"5341",72,68,"190",207,5,10,10,"1899-12-31 20:00:00","1899-12-31 20:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,4,20.6666666666667,10,10,3.253,"(3,6]"
"5342",72,70,"190",209,5,10,10,"1899-12-31 06:50:00","1899-12-31 07:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,25,4,20.6666666666667,10,10,5.328,"(3,6]"
"5348",72,75,"190",181,5,10,10,"1899-12-31 06:00:00","1899-12-31 06:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,5,20.6666666666667,10,10,3.731,"(3,6]"
"5350",73,105,"186",165,5,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,60,7,20.6666666666667,10,10,4.747,"(3,6]"
"5353",73,155,"186",6,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,8.686,"(6,9]"
"5354",73,158,"186",11,5,10,10,"1899-12-31 07:15:00","1899-12-31 07:30:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,10,20.6666666666667,10,10,5.008,"(3,6]"
"5355",73,164,"186",5,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:55:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,55,10,20.6666666666667,10,10,6.796,"(6,9]"
"5356",73,167,"186",52,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:15:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,10,20.6666666666667,10,10,9.075,"(9,12]"
"5357",73,167,"186",52,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:15:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,10,20.6666666666667,10,10,9.075,"(9,12]"
"5358",73,167,"186",52,5,10,10,"1899-12-31 07:20:00","1899-12-31 08:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,10,20.6666666666667,10,10,9.075,"(9,12]"
"5359",73,171,"186",17,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:15:00",3,"A pie + Publico + NA","Publico",1,1,0,0,1,15,10,20.6666666666667,10,10,6.712,"(6,9]"
"5361",73,180,"186",140,5,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,20.6666666666667,10,10,5.617,"(3,6]"
"5363",73,189,"186",136,5,10,10,"1899-12-31 06:45:00","1899-12-31 07:15:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,20.6666666666667,10,10,7.14,"(6,9]"
"5365",73,252,"186",53,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,14,20.6666666666667,10,10,9.249,"(9,12]"
"5366",73,254,"186",66,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,14,20.6666666666667,10,10,11.282,"(9,12]"
"5367",73,255,"186",67,5,10,10,"1899-12-31 06:15:00","1899-12-31 06:45:00",3,"A pie + Publico + NA","Publico",1,1,0,0,1,30,14,20.6666666666667,10,10,10.897,"(9,12]"
"5376",74,74,"182",182,5,10,10,"1899-12-31 08:00:00","1899-12-31 08:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,5,20.6666666666667,10,10,0,"[0,3]"
"5377",74,81,"182",187,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,5,20.6666666666667,10,10,6.091,"(6,9]"
"5380",75,183,"181",137,5,10,10,"1899-12-31 05:45:00","1899-12-31 06:20:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,35,11,20.6666666666667,10,10,4.826,"(3,6]"
"5383",75,210,"181",130,5,10,10,"1899-12-31 15:30:00","1899-12-31 16:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,12,20.6666666666667,10,10,7.697,"(6,9]"
"5385",75,255,"181",67,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:10:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,40,14,20.6666666666667,10,10,9.361,"(9,12]"
"5388",75,74,"181",182,5,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,5,20.6666666666667,10,10,3.073,"(3,6]"
"5391",78,155,"159",6,7,10,10,"1899-12-31 08:30:00","1899-12-31 09:05:00",1,"Publico + A pie + NA","Publico",1,1,0,0,1,35,10,71.8095238095238,10,10,4.468,"(3,6]"
"5395",78,268,"159",84,7,10,10,"1899-12-31 10:36:00","1899-12-31 11:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,24,15,71.8095238095238,10,10,5.512,"(3,6]"
"5396",78,270,"159",83,7,10,10,"1899-12-31 05:30:00","1899-12-31 06:10:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,40,15,71.8095238095238,10,10,6.348,"(6,9]"
"5397",78,55,"159",211,7,10,10,"1899-12-31 11:00:00","1899-12-31 12:00:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,60,4,71.8095238095238,10,10,3.51,"(3,6]"
"5398",78,88,"159",158,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:05:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,5,7,71.8095238095238,10,10,2.46,"[0,3]"
"5399",78,89,"159",158,7,10,10,"1899-12-31 06:00:00","1899-12-31 06:05:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,5,7,71.8095238095238,10,10,1.295,"[0,3]"
"5400",79,131,"191",27,5,10,10,"1899-12-31 06:30:00","1899-12-31 06:55:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,25,8,20.6666666666667,10,10,10.506,"(9,12]"
"5401",79,157,"191",51,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,20.6666666666667,10,10,10.526,"(9,12]"
"5403",79,171,"191",17,5,10,10,"1899-12-31 09:00:00","1899-12-31 09:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,8.119,"(6,9]"
"5405",79,189,"191",136,5,10,10,"1899-12-31 14:30:00","1899-12-31 15:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,20.6666666666667,10,10,8.78,"(6,9]"
"5407",79,255,"191",67,5,10,10,"1899-12-31 06:00:00","1899-12-31 06:50:00",1,"A pie + Publico + Publico","Publico",1,1,0,0,1,50,14,20.6666666666667,10,10,12.537,"(12,15]"
"5408",79,272,"191",80,5,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,1,2,60,15,20.6666666666667,10,10,12,"(9,12]"
"5416",80,133,"189",29,5,10,10,"1899-12-31 16:00:00","1899-12-31 17:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,8,20.6666666666667,10,10,9.033,"(9,12]"
"5418",80,164,"189",5,5,10,10,"1899-12-31 09:00:00","1899-12-31 09:20:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,10,20.6666666666667,10,10,7.555,"(6,9]"
"5419",80,169,"189",3,5,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,6.898,"(6,9]"
"5420",80,171,"189",17,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,7.471,"(6,9]"
"5421",80,171,"189",17,5,10,10,"1899-12-31 08:00:00","1899-12-31 08:30:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,7.471,"(6,9]"
"5427",80,270,"189",83,5,10,10,"1899-12-31 20:30:00","1899-12-31 21:30:00",1,"A pie + Publico + Publico","Publico",1,1,0,1,2,60,15,20.6666666666667,10,10,11.325,"(9,12]"
"5428",80,314,"189",101,5,10,10,"1899-12-31 07:15:00","1899-12-31 08:00:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,45,16,20.6666666666667,10,10,11.2,"(9,12]"
"5433",80,78,"189",159,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,7,20.6666666666667,10,10,5.015,"(3,6]"
"5435",81,111,"187",168,5,10,10,"1899-12-31 17:30:00","1899-12-31 18:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,6,20.6666666666667,10,10,2.753,"[0,3]"
"5436",81,150,"187",9,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:25:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,25,10,20.6666666666667,10,10,6.139,"(6,9]"
"5437",81,157,"187",51,5,10,10,"1899-12-31 09:00:00","1899-12-31 09:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,9.597,"(9,12]"
"5439",81,171,"187",17,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,7.19,"(6,9]"
"5440",81,171,"187",17,5,10,10,"1899-12-31 09:00:00","1899-12-31 09:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,7.19,"(6,9]"
"5441",81,171,"187",17,5,10,10,"1899-12-31 06:00:00","1899-12-31 06:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,7.19,"(6,9]"
"5442",81,189,"187",136,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,11,20.6666666666667,10,10,7.618,"(6,9]"
"5443",81,189,"187",136,5,10,10,"1899-12-31 08:00:00","1899-12-31 08:40:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,11,20.6666666666667,10,10,7.618,"(6,9]"
"5444",81,189,"187",136,5,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,11,20.6666666666667,10,10,7.618,"(6,9]"
"5445",81,194,"187",134,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:40:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,12,20.6666666666667,10,10,8.755,"(6,9]"
"5446",81,194,"187",134,5,10,10,"1899-12-31 06:00:00","1899-12-31 06:45:00",3,"A pie + Publico + A pie","Publico",1,1,0,1,2,45,12,20.6666666666667,10,10,8.755,"(6,9]"
"5447",81,201,"187",132,5,10,10,"1899-12-31 05:00:00","1899-12-31 05:40:00",3,"A pie + Publico + A pie","Publico",1,1,0,1,2,40,12,20.6666666666667,10,10,8.246,"(6,9]"
"5449",81,247,"187",65,5,10,10,"1899-12-31 06:30:00","1899-12-31 07:30:00",3,"A pie + Publico + A pie","Publico",1,1,0,1,2,60,14,20.6666666666667,10,10,11.793,"(9,12]"
"5451",81,255,"187",67,5,10,10,"1899-12-31 04:30:00","1899-12-31 05:30:00",3,"A pie + Publico + A pie","Publico",1,1,0,1,2,60,14,20.6666666666667,10,10,11.375,"(9,12]"
"5455",81,279,"187",366,5,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,16,20.6666666666667,10,10,10.216,"(9,12]"
"5457",81,55,"187",211,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:25:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,25,4,20.6666666666667,10,10,4.849,"(3,6]"
"5461",81,75,"187",181,5,10,10,"1899-12-31 07:50:00","1899-12-31 08:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,5,20.6666666666667,10,10,3.13,"(3,6]"
"5465",81,75,"187",181,5,10,10,"1899-12-31 04:00:00","1899-12-31 04:20:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,20,5,20.6666666666667,10,10,3.13,"(3,6]"
"5466",81,75,"187",181,5,10,10,"1899-12-31 13:30:00","1899-12-31 14:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,5,20.6666666666667,10,10,3.13,"(3,6]"
"5469",81,80,"187",189,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:15:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,15,5,20.6666666666667,10,10,1.307,"[0,3]"
"5470",81,80,"187",189,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:15:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,15,5,20.6666666666667,10,10,1.307,"[0,3]"
"5476",81,95,"187",163,5,10,10,"1899-12-31 06:30:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,1,2,30,7,20.6666666666667,10,10,3.603,"(3,6]"
"5477",81,95,"187",163,5,10,10,"1899-12-31 12:00:00","1899-12-31 12:50:00",6,"A pie + Publico + NA","Publico",1,1,0,0,1,50,7,20.6666666666667,10,10,3.603,"(3,6]"
"5482",82,122,"185",39,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:50:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,50,8,20.6666666666667,10,10,9.182,"(9,12]"
"5484",82,131,"185",27,5,10,10,"1899-12-31 08:30:00","1899-12-31 09:10:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,40,8,20.6666666666667,10,10,6.879,"(6,9]"
"5486",82,157,"185",51,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:19:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,49,10,20.6666666666667,10,10,8.164,"(6,9]"
"5487",82,164,"185",5,5,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,10,20.6666666666667,10,10,5.841,"(3,6]"
"5488",82,167,"185",52,5,10,10,"1899-12-31 05:30:00","1899-12-31 06:20:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,50,10,20.6666666666667,10,10,8.12,"(6,9]"
"5489",82,194,"185",134,5,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,12,20.6666666666667,10,10,7.982,"(6,9]"
"5491",82,202,"185",133,5,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,12,20.6666666666667,10,10,8.313,"(6,9]"
"5492",82,254,"185",66,5,10,10,"1899-12-31 09:00:00","1899-12-31 09:45:00",3,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,14,20.6666666666667,10,10,10.987,"(9,12]"
"5493",82,255,"185",67,5,10,10,"1899-12-31 07:00:00","1899-12-31 08:00:00",3,"A pie + Publico + A pie","Publico",1,1,0,1,3,60,14,20.6666666666667,10,10,10.602,"(9,12]"
"5495",82,312,"185",100,5,10,10,"1899-12-31 06:00:00","1899-12-31 07:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,16,20.6666666666667,10,10,10.055,"(9,12]"
"5496",82,75,"185",181,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,5,20.6666666666667,10,10,2.357,"[0,3]"
"5510",83,149,"184",10,5,10,10,"1899-12-31 20:00:00","1899-12-31 20:40:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,40,10,20.6666666666667,10,10,5.753,"(3,6]"
"5511",83,157,"184",51,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",3,"A pie + Publico + Publico","Publico",1,1,0,1,2,30,10,20.6666666666667,10,10,7.584,"(6,9]"
"5514",83,167,"184",52,5,10,10,"1899-12-31 05:25:00","1899-12-31 06:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,35,10,20.6666666666667,10,10,7.54,"(6,9]"
"5515",83,167,"184",52,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,7.54,"(6,9]"
"5517",83,167,"184",52,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",2,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,7.54,"(6,9]"
"5518",83,167,"184",52,5,10,10,"1899-12-31 04:45:00","1899-12-31 05:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,45,10,20.6666666666667,10,10,7.54,"(6,9]"
"5519",83,169,"184",3,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,4.604,"(3,6]"
"5521",83,170,"184",4,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,4.734,"(3,6]"
"5522",83,171,"184",17,5,10,10,"1899-12-31 07:30:00","1899-12-31 08:00:00",1,"A pie + Publico + NA","Publico",1,1,0,0,1,30,10,20.6666666666667,10,10,5.177,"(3,6]"
"5523",83,180,"184",140,5,10,10,"1899-12-31 07:00:00","1899-12-31 07:30:00",1,"Publico + NA + NA","Publico",0,1,0,0,1,30,11,20.6666666666667,10,10,4.004,"(3,6]"
"5524",83,181,"184",138,5,10,10,"1899-12-31 08:00:00","1899-12-31 09:00:00",1,"A pie + Publico + A pie","Publico",1,1,0,0,1,60,11,20.6666666666667,10,10,4.721,"(3,6]"
